id,region,country,ISO3,year,levels_income,GDPpercap,country_population_1000,urban_percentage,residence,levels_waterservice,method_waterservice,served_percentage,served_population_1000
216,ASEAN,Brunei Darussalam,BRN,2010,High income,34609.711982932284,396.053,74.96099853515625,urban,safely managed,NA,NA,NA
217,ASEAN,Brunei Darussalam,BRN,2010,High income,34609.711982932284,396.053,74.96099853515625,urban,basic,NA,NA,NA
218,ASEAN,Brunei Darussalam,BRN,2010,High income,34609.711982932284,396.053,74.96099853515625,urban,limited,NA,NA,NA
219,ASEAN,Brunei Darussalam,BRN,2010,High income,34609.711982932284,396.053,74.96099853515625,urban,unimproved,NA,NA,NA
220,ASEAN,Brunei Darussalam,BRN,2010,High income,34609.711982932284,396.053,74.96099853515625,urban,surface water,NA,NA,NA
221,ASEAN,Brunei Darussalam,BRN,2010,High income,34609.711982932284,396.053,74.96099853515625,national,safely managed,NA,NA,NA
222,ASEAN,Brunei Darussalam,BRN,2010,High income,34609.711982932284,396.053,74.96099853515625,national,basic,NA,99,392.09247
223,ASEAN,Brunei Darussalam,BRN,2010,High income,34609.711982932284,396.053,74.96099853515625,national,limited,NA,NA,NA
224,ASEAN,Brunei Darussalam,BRN,2010,High income,34609.711982932284,396.053,74.96099853515625,national,unimproved,NA,1,3.96053
225,ASEAN,Brunei Darussalam,BRN,2010,High income,34609.711982932284,396.053,74.96099853515625,national,surface water,NA,1,3.96053
226,ASEAN,Brunei Darussalam,BRN,2010,High income,34609.711982932284,396.053,74.96099853515625,rural,improved,piped,NA,NA
227,ASEAN,Brunei Darussalam,BRN,2010,High income,34609.711982932284,396.053,74.96099853515625,rural,improved,non-piped,NA,NA
228,ASEAN,Brunei Darussalam,BRN,2010,High income,34609.711982932284,396.053,74.96099853515625,urban,improved,piped,NA,NA
229,ASEAN,Brunei Darussalam,BRN,2010,High income,34609.711982932284,396.053,74.96099853515625,urban,improved,non-piped,NA,NA
230,ASEAN,Brunei Darussalam,BRN,2010,High income,34609.711982932284,396.053,74.96099853515625,national,improved,piped,99,392.09247
231,ASEAN,Brunei Darussalam,BRN,2010,High income,34609.711982932284,396.053,74.96099853515625,national,improved,non-piped,1,3.96053
232,ASEAN,Brunei Darussalam,BRN,2011,High income,46139.10757591823,401.506,75.30999755859375,rural,safely managed,NA,NA,NA
233,ASEAN,Brunei Darussalam,BRN,2011,High income,46139.10757591823,401.506,75.30999755859375,rural,basic,NA,NA,NA
234,ASEAN,Brunei Darussalam,BRN,2011,High income,46139.10757591823,401.506,75.30999755859375,rural,limited,NA,NA,NA
235,ASEAN,Brunei Darussalam,BRN,2011,High income,46139.10757591823,401.506,75.30999755859375,rural,unimproved,NA,NA,NA
236,ASEAN,Brunei Darussalam,BRN,2011,High income,46139.10757591823,401.506,75.30999755859375,rural,surface water,NA,NA,NA
237,ASEAN,Brunei Darussalam,BRN,2011,High income,46139.10757591823,401.506,75.30999755859375,urban,safely managed,NA,NA,NA
238,ASEAN,Brunei Darussalam,BRN,2011,High income,46139.10757591823,401.506,75.30999755859375,urban,basic,NA,NA,NA
239,ASEAN,Brunei Darussalam,BRN,2011,High income,46139.10757591823,401.506,75.30999755859375,urban,limited,NA,NA,NA
240,ASEAN,Brunei Darussalam,BRN,2011,High income,46139.10757591823,401.506,75.30999755859375,urban,unimproved,NA,NA,NA
241,ASEAN,Brunei Darussalam,BRN,2011,High income,46139.10757591823,401.506,75.30999755859375,urban,surface water,NA,NA,NA
242,ASEAN,Brunei Darussalam,BRN,2011,High income,46139.10757591823,401.506,75.30999755859375,national,safely managed,NA,NA,NA
243,ASEAN,Brunei Darussalam,BRN,2011,High income,46139.10757591823,401.506,75.30999755859375,national,basic,NA,99,397.49093999999997
244,ASEAN,Brunei Darussalam,BRN,2011,High income,46139.10757591823,401.506,75.30999755859375,national,limited,NA,NA,NA
245,ASEAN,Brunei Darussalam,BRN,2011,High income,46139.10757591823,401.506,75.30999755859375,national,unimproved,NA,1,4.01506
246,ASEAN,Brunei Darussalam,BRN,2011,High income,46139.10757591823,401.506,75.30999755859375,national,surface water,NA,1,4.01506
247,ASEAN,Brunei Darussalam,BRN,2011,High income,46139.10757591823,401.506,75.30999755859375,rural,improved,piped,NA,NA
248,ASEAN,Brunei Darussalam,BRN,2011,High income,46139.10757591823,401.506,75.30999755859375,rural,improved,non-piped,NA,NA
249,ASEAN,Brunei Darussalam,BRN,2011,High income,46139.10757591823,401.506,75.30999755859375,urban,improved,piped,NA,NA
250,ASEAN,Brunei Darussalam,BRN,2011,High income,46139.10757591823,401.506,75.30999755859375,urban,improved,non-piped,NA,NA
251,ASEAN,Brunei Darussalam,BRN,2011,High income,46139.10757591823,401.506,75.30999755859375,national,improved,piped,99,397.49093999999997
252,ASEAN,Brunei Darussalam,BRN,2011,High income,46139.10757591823,401.506,75.30999755859375,national,improved,non-piped,1,4.01506
253,ASEAN,Brunei Darussalam,BRN,2012,High income,46844.19733906472,406.634,75.656005859375,rural,safely managed,NA,NA,NA
254,ASEAN,Brunei Darussalam,BRN,2012,High income,46844.19733906472,406.634,75.656005859375,rural,basic,NA,NA,NA
255,ASEAN,Brunei Darussalam,BRN,2012,High income,46844.19733906472,406.634,75.656005859375,rural,limited,NA,NA,NA
256,ASEAN,Brunei Darussalam,BRN,2012,High income,46844.19733906472,406.634,75.656005859375,rural,unimproved,NA,NA,NA
257,ASEAN,Brunei Darussalam,BRN,2012,High income,46844.19733906472,406.634,75.656005859375,rural,surface water,NA,NA,NA
258,ASEAN,Brunei Darussalam,BRN,2012,High income,46844.19733906472,406.634,75.656005859375,urban,safely managed,NA,NA,NA
259,ASEAN,Brunei Darussalam,BRN,2012,High income,46844.19733906472,406.634,75.656005859375,urban,basic,NA,NA,NA
260,ASEAN,Brunei Darussalam,BRN,2012,High income,46844.19733906472,406.634,75.656005859375,urban,limited,NA,NA,NA
261,ASEAN,Brunei Darussalam,BRN,2012,High income,46844.19733906472,406.634,75.656005859375,urban,unimproved,NA,NA,NA
262,ASEAN,Brunei Darussalam,BRN,2012,High income,46844.19733906472,406.634,75.656005859375,urban,surface water,NA,NA,NA
263,ASEAN,Brunei Darussalam,BRN,2012,High income,46844.19733906472,406.634,75.656005859375,national,safely managed,NA,NA,NA
264,ASEAN,Brunei Darussalam,BRN,2012,High income,46844.19733906472,406.634,75.656005859375,national,basic,NA,99,402.56766
265,ASEAN,Brunei Darussalam,BRN,2012,High income,46844.19733906472,406.634,75.656005859375,national,limited,NA,NA,NA
266,ASEAN,Brunei Darussalam,BRN,2012,High income,46844.19733906472,406.634,75.656005859375,national,unimproved,NA,1,4.06634
267,ASEAN,Brunei Darussalam,BRN,2012,High income,46844.19733906472,406.634,75.656005859375,national,surface water,NA,1,4.06634
268,ASEAN,Brunei Darussalam,BRN,2012,High income,46844.19733906472,406.634,75.656005859375,rural,improved,piped,NA,NA
269,ASEAN,Brunei Darussalam,BRN,2012,High income,46844.19733906472,406.634,75.656005859375,rural,improved,non-piped,NA,NA
270,ASEAN,Brunei Darussalam,BRN,2012,High income,46844.19733906472,406.634,75.656005859375,urban,improved,piped,NA,NA
271,ASEAN,Brunei Darussalam,BRN,2012,High income,46844.19733906472,406.634,75.656005859375,urban,improved,non-piped,NA,NA
272,ASEAN,Brunei Darussalam,BRN,2012,High income,46844.19733906472,406.634,75.656005859375,national,improved,piped,99,402.56766
273,ASEAN,Brunei Darussalam,BRN,2012,High income,46844.19733906472,406.634,75.656005859375,national,improved,non-piped,1,4.06634
274,ASEAN,Brunei Darussalam,BRN,2013,High income,43950.04546199885,411.702,75.99700164794922,rural,safely managed,NA,NA,NA
275,ASEAN,Brunei Darussalam,BRN,2013,High income,43950.04546199885,411.702,75.99700164794922,rural,basic,NA,NA,NA
276,ASEAN,Brunei Darussalam,BRN,2013,High income,43950.04546199885,411.702,75.99700164794922,rural,limited,NA,NA,NA
277,ASEAN,Brunei Darussalam,BRN,2013,High income,43950.04546199885,411.702,75.99700164794922,rural,unimproved,NA,NA,NA
278,ASEAN,Brunei Darussalam,BRN,2013,High income,43950.04546199885,411.702,75.99700164794922,rural,surface water,NA,NA,NA
279,ASEAN,Brunei Darussalam,BRN,2013,High income,43950.04546199885,411.702,75.99700164794922,urban,safely managed,NA,NA,NA
280,ASEAN,Brunei Darussalam,BRN,2013,High income,43950.04546199885,411.702,75.99700164794922,urban,basic,NA,NA,NA
281,ASEAN,Brunei Darussalam,BRN,2013,High income,43950.04546199885,411.702,75.99700164794922,urban,limited,NA,NA,NA
282,ASEAN,Brunei Darussalam,BRN,2013,High income,43950.04546199885,411.702,75.99700164794922,urban,unimproved,NA,NA,NA
283,ASEAN,Brunei Darussalam,BRN,2013,High income,43950.04546199885,411.702,75.99700164794922,urban,surface water,NA,NA,NA
284,ASEAN,Brunei Darussalam,BRN,2013,High income,43950.04546199885,411.702,75.99700164794922,national,safely managed,NA,NA,NA
285,ASEAN,Brunei Darussalam,BRN,2013,High income,43950.04546199885,411.702,75.99700164794922,national,basic,NA,99,407.58498
286,ASEAN,Brunei Darussalam,BRN,2013,High income,43950.04546199885,411.702,75.99700164794922,national,limited,NA,NA,NA
287,ASEAN,Brunei Darussalam,BRN,2013,High income,43950.04546199885,411.702,75.99700164794922,national,unimproved,NA,1,4.11702
288,ASEAN,Brunei Darussalam,BRN,2013,High income,43950.04546199885,411.702,75.99700164794922,national,surface water,NA,1,4.11702
289,ASEAN,Brunei Darussalam,BRN,2013,High income,43950.04546199885,411.702,75.99700164794922,rural,improved,piped,NA,NA
290,ASEAN,Brunei Darussalam,BRN,2013,High income,43950.04546199885,411.702,75.99700164794922,rural,improved,non-piped,NA,NA
291,ASEAN,Brunei Darussalam,BRN,2013,High income,43950.04546199885,411.702,75.99700164794922,urban,improved,piped,NA,NA
292,ASEAN,Brunei Darussalam,BRN,2013,High income,43950.04546199885,411.702,75.99700164794922,urban,improved,non-piped,NA,NA
293,ASEAN,Brunei Darussalam,BRN,2013,High income,43950.04546199885,411.702,75.99700164794922,national,improved,piped,99,407.58498
294,ASEAN,Brunei Darussalam,BRN,2013,High income,43950.04546199885,411.702,75.99700164794922,national,improved,non-piped,1,4.11702
295,ASEAN,Brunei Darussalam,BRN,2014,High income,41035.77712278916,416.656,76.332000732421875,rural,safely managed,NA,NA,NA
296,ASEAN,Brunei Darussalam,BRN,2014,High income,41035.77712278916,416.656,76.332000732421875,rural,basic,NA,NA,NA
297,ASEAN,Brunei Darussalam,BRN,2014,High income,41035.77712278916,416.656,76.332000732421875,rural,limited,NA,NA,NA
298,ASEAN,Brunei Darussalam,BRN,2014,High income,41035.77712278916,416.656,76.332000732421875,rural,unimproved,NA,NA,NA
299,ASEAN,Brunei Darussalam,BRN,2014,High income,41035.77712278916,416.656,76.332000732421875,rural,surface water,NA,NA,NA
300,ASEAN,Brunei Darussalam,BRN,2014,High income,41035.77712278916,416.656,76.332000732421875,urban,safely managed,NA,NA,NA
301,ASEAN,Brunei Darussalam,BRN,2014,High income,41035.77712278916,416.656,76.332000732421875,urban,basic,NA,NA,NA
302,ASEAN,Brunei Darussalam,BRN,2014,High income,41035.77712278916,416.656,76.332000732421875,urban,limited,NA,NA,NA
303,ASEAN,Brunei Darussalam,BRN,2014,High income,41035.77712278916,416.656,76.332000732421875,urban,unimproved,NA,NA,NA
304,ASEAN,Brunei Darussalam,BRN,2014,High income,41035.77712278916,416.656,76.332000732421875,urban,surface water,NA,NA,NA
305,ASEAN,Brunei Darussalam,BRN,2014,High income,41035.77712278916,416.656,76.332000732421875,national,safely managed,NA,NA,NA
306,ASEAN,Brunei Darussalam,BRN,2014,High income,41035.77712278916,416.656,76.332000732421875,national,basic,NA,99,412.48944
307,ASEAN,Brunei Darussalam,BRN,2014,High income,41035.77712278916,416.656,76.332000732421875,national,limited,NA,NA,NA
308,ASEAN,Brunei Darussalam,BRN,2014,High income,41035.77712278916,416.656,76.332000732421875,national,unimproved,NA,1,4.1665600000000005
309,ASEAN,Brunei Darussalam,BRN,2014,High income,41035.77712278916,416.656,76.332000732421875,national,surface water,NA,1,4.1665600000000005
310,ASEAN,Brunei Darussalam,BRN,2014,High income,41035.77712278916,416.656,76.332000732421875,rural,improved,piped,NA,NA
311,ASEAN,Brunei Darussalam,BRN,2014,High income,41035.77712278916,416.656,76.332000732421875,rural,improved,non-piped,NA,NA
312,ASEAN,Brunei Darussalam,BRN,2014,High income,41035.77712278916,416.656,76.332000732421875,urban,improved,piped,NA,NA
313,ASEAN,Brunei Darussalam,BRN,2014,High income,41035.77712278916,416.656,76.332000732421875,urban,improved,non-piped,NA,NA
314,ASEAN,Brunei Darussalam,BRN,2014,High income,41035.77712278916,416.656,76.332000732421875,national,improved,piped,99,412.48944
315,ASEAN,Brunei Darussalam,BRN,2014,High income,41035.77712278916,416.656,76.332000732421875,national,improved,non-piped,1,4.1665600000000005
316,ASEAN,Brunei Darussalam,BRN,2015,High income,30681.433969865317,421.437,76.66300201416016,rural,safely managed,NA,NA,NA
317,ASEAN,Brunei Darussalam,BRN,2015,High income,30681.433969865317,421.437,76.66300201416016,rural,basic,NA,NA,NA
318,ASEAN,Brunei Darussalam,BRN,2015,High income,30681.433969865317,421.437,76.66300201416016,rural,limited,NA,NA,NA
319,ASEAN,Brunei Darussalam,BRN,2015,High income,30681.433969865317,421.437,76.66300201416016,rural,unimproved,NA,NA,NA
320,ASEAN,Brunei Darussalam,BRN,2015,High income,30681.433969865317,421.437,76.66300201416016,rural,surface water,NA,NA,NA
321,ASEAN,Brunei Darussalam,BRN,2015,High income,30681.433969865317,421.437,76.66300201416016,urban,safely managed,NA,NA,NA
322,ASEAN,Brunei Darussalam,BRN,2015,High income,30681.433969865317,421.437,76.66300201416016,urban,basic,NA,NA,NA
323,ASEAN,Brunei Darussalam,BRN,2015,High income,30681.433969865317,421.437,76.66300201416016,urban,limited,NA,NA,NA
324,ASEAN,Brunei Darussalam,BRN,2015,High income,30681.433969865317,421.437,76.66300201416016,urban,unimproved,NA,NA,NA
325,ASEAN,Brunei Darussalam,BRN,2015,High income,30681.433969865317,421.437,76.66300201416016,urban,surface water,NA,NA,NA
326,ASEAN,Brunei Darussalam,BRN,2015,High income,30681.433969865317,421.437,76.66300201416016,national,safely managed,NA,NA,NA
327,ASEAN,Brunei Darussalam,BRN,2015,High income,30681.433969865317,421.437,76.66300201416016,national,basic,NA,99,417.22263
328,ASEAN,Brunei Darussalam,BRN,2015,High income,30681.433969865317,421.437,76.66300201416016,national,limited,NA,NA,NA
329,ASEAN,Brunei Darussalam,BRN,2015,High income,30681.433969865317,421.437,76.66300201416016,national,unimproved,NA,1,4.214370000000001
330,ASEAN,Brunei Darussalam,BRN,2015,High income,30681.433969865317,421.437,76.66300201416016,national,surface water,NA,1,4.214370000000001
331,ASEAN,Brunei Darussalam,BRN,2015,High income,30681.433969865317,421.437,76.66300201416016,rural,improved,piped,NA,NA
332,ASEAN,Brunei Darussalam,BRN,2015,High income,30681.433969865317,421.437,76.66300201416016,rural,improved,non-piped,NA,NA
333,ASEAN,Brunei Darussalam,BRN,2015,High income,30681.433969865317,421.437,76.66300201416016,urban,improved,piped,NA,NA
334,ASEAN,Brunei Darussalam,BRN,2015,High income,30681.433969865317,421.437,76.66300201416016,urban,improved,non-piped,NA,NA
335,ASEAN,Brunei Darussalam,BRN,2015,High income,30681.433969865317,421.437,76.66300201416016,national,improved,piped,99,417.22263
336,ASEAN,Brunei Darussalam,BRN,2015,High income,30681.433969865317,421.437,76.66300201416016,national,improved,non-piped,1,4.214370000000001
337,ASEAN,Brunei Darussalam,BRN,2016,High income,26762.03504366215,425.994,76.98999786376953,rural,safely managed,NA,NA,NA
338,ASEAN,Brunei Darussalam,BRN,2016,High income,26762.03504366215,425.994,76.98999786376953,rural,basic,NA,NA,NA
339,ASEAN,Brunei Darussalam,BRN,2016,High income,26762.03504366215,425.994,76.98999786376953,rural,limited,NA,NA,NA
340,ASEAN,Brunei Darussalam,BRN,2016,High income,26762.03504366215,425.994,76.98999786376953,rural,unimproved,NA,NA,NA
341,ASEAN,Brunei Darussalam,BRN,2016,High income,26762.03504366215,425.994,76.98999786376953,rural,surface water,NA,NA,NA
342,ASEAN,Brunei Darussalam,BRN,2016,High income,26762.03504366215,425.994,76.98999786376953,urban,safely managed,NA,NA,NA
343,ASEAN,Brunei Darussalam,BRN,2016,High income,26762.03504366215,425.994,76.98999786376953,urban,basic,NA,NA,NA
344,ASEAN,Brunei Darussalam,BRN,2016,High income,26762.03504366215,425.994,76.98999786376953,urban,limited,NA,NA,NA
345,ASEAN,Brunei Darussalam,BRN,2016,High income,26762.03504366215,425.994,76.98999786376953,urban,unimproved,NA,NA,NA
346,ASEAN,Brunei Darussalam,BRN,2016,High income,26762.03504366215,425.994,76.98999786376953,urban,surface water,NA,NA,NA
347,ASEAN,Brunei Darussalam,BRN,2016,High income,26762.03504366215,425.994,76.98999786376953,national,safely managed,NA,NA,NA
348,ASEAN,Brunei Darussalam,BRN,2016,High income,26762.03504366215,425.994,76.98999786376953,national,basic,NA,99,421.73406
349,ASEAN,Brunei Darussalam,BRN,2016,High income,26762.03504366215,425.994,76.98999786376953,national,limited,NA,NA,NA
350,ASEAN,Brunei Darussalam,BRN,2016,High income,26762.03504366215,425.994,76.98999786376953,national,unimproved,NA,1,4.25994
351,ASEAN,Brunei Darussalam,BRN,2016,High income,26762.03504366215,425.994,76.98999786376953,national,surface water,NA,1,4.25994
352,ASEAN,Brunei Darussalam,BRN,2016,High income,26762.03504366215,425.994,76.98999786376953,rural,improved,piped,NA,NA
353,ASEAN,Brunei Darussalam,BRN,2016,High income,26762.03504366215,425.994,76.98999786376953,rural,improved,non-piped,NA,NA
354,ASEAN,Brunei Darussalam,BRN,2016,High income,26762.03504366215,425.994,76.98999786376953,urban,improved,piped,NA,NA
355,ASEAN,Brunei Darussalam,BRN,2016,High income,26762.03504366215,425.994,76.98999786376953,urban,improved,non-piped,NA,NA
356,ASEAN,Brunei Darussalam,BRN,2016,High income,26762.03504366215,425.994,76.98999786376953,national,improved,piped,99,421.73406
357,ASEAN,Brunei Darussalam,BRN,2016,High income,26762.03504366215,425.994,76.98999786376953,national,improved,non-piped,1,4.25994
358,ASEAN,Brunei Darussalam,BRN,2017,High income,28186.98673514232,430.276,77.31199645996094,rural,safely managed,NA,NA,NA
359,ASEAN,Brunei Darussalam,BRN,2017,High income,28186.98673514232,430.276,77.31199645996094,rural,basic,NA,NA,NA
360,ASEAN,Brunei Darussalam,BRN,2017,High income,28186.98673514232,430.276,77.31199645996094,rural,limited,NA,NA,NA
361,ASEAN,Brunei Darussalam,BRN,2017,High income,28186.98673514232,430.276,77.31199645996094,rural,unimproved,NA,NA,NA
362,ASEAN,Brunei Darussalam,BRN,2017,High income,28186.98673514232,430.276,77.31199645996094,rural,surface water,NA,NA,NA
363,ASEAN,Brunei Darussalam,BRN,2017,High income,28186.98673514232,430.276,77.31199645996094,urban,safely managed,NA,NA,NA
364,ASEAN,Brunei Darussalam,BRN,2017,High income,28186.98673514232,430.276,77.31199645996094,urban,basic,NA,NA,NA
365,ASEAN,Brunei Darussalam,BRN,2017,High income,28186.98673514232,430.276,77.31199645996094,urban,limited,NA,NA,NA
366,ASEAN,Brunei Darussalam,BRN,2017,High income,28186.98673514232,430.276,77.31199645996094,urban,unimproved,NA,NA,NA
