id,sdg_region,country,ISO3,year,income_group,GDPpercap,population_1000,rural_safelymanaged,rural_basic,rural_limited,rural_unimproved,rural_surfacewater,urban_safelymanaged,urban_basic,urban_limited,urban_unimproved,urban_surfacewater,national_safelymanaged,national_basic,national_limited,national_unimproved,national_surfacewater,rural_piped,rural_nonpiped,urban_piped,urban_nonpiped,national_piped,national_nonpiped
68,Northern Africa and Western Asia,Algeria,DZA,2021,Lower middle income,3700.3146972819823,44177.969,63.149546689300522,90.374721150465817,8.8186989081730047,<1,<1,73.111013403467339,96.107719099375359,3.6126238397550741,<1,<1,70.547030776997829,94.632102043557467,4.9526156354389919,<1,<1,59.544009713333367,39.649410345305448,75.385279239093279,24.33506370003715,71.307893979846469,28.27682369915
69,Northern Africa and Western Asia,Algeria,DZA,2022,Lower middle income,4342.6379679652209,44903.225,63.149546689300507,90.374721150465817,8.8186989081730047,<1,<1,73.111013403467339,96.107719099375359,3.6126238397550741,<1,<1,70.597933957256288,94.661397547923784,4.9260124200812552,<1,<1,59.544009713333367,39.649410345305448,75.385279239093279,24.33506370003715,71.388843127138301,28.19856684086675
70,Oceania,American Samoa,ASM,2000,High income,NA,58.23,-,-,-,-,-,-,-,-,-,-,80.575192305181446,94.93229039016154,<1,5.0677096098384604,<1,-,-,-,-,93.671479131234037,1.260811258927504
71,Oceania,American Samoa,ASM,2001,High income,NA,58.324,-,-,-,-,-,-,-,-,-,-,81.616712869021057,95.185964591425659,<1,4.8140354085743411,<1,-,-,-,-,93.990197616216619,1.1957669752090401
72,Oceania,American Samoa,ASM,2002,High income,8800.728810354607,58.177,-,-,-,-,-,-,-,-,-,-,82.662637199101098,95.439638792689721,<1,4.5603612073102786,<1,-,-,-,-,94.308916101199316,1.1307226914904049
73,Oceania,American Samoa,ASM,2003,High income,9043.6823665452794,57.941,-,-,-,-,-,-,-,-,-,-,83.712965295421171,95.693312993953782,<1,4.3066870060462179,<1,-,-,-,-,94.627634586181898,1.0656784077718839
74,Oceania,American Samoa,ASM,2004,High income,8832.8185194183188,57.626,-,-,-,-,-,-,-,-,-,-,84.767697157981559,95.946987195217901,<1,4.0530128047820986,<1,-,-,-,-,94.946353071164481,1.00063412405342
75,Oceania,American Samoa,ASM,2005,High income,8733.0142872113738,57.254,-,-,-,-,-,-,-,-,-,-,85.826832786782361,96.200661396481962,<1,3.7993386035180379,<1,-,-,-,-,95.265071556147063,<1
76,Oceania,American Samoa,ASM,2006,High income,8673.9271953129119,56.837,-,-,-,-,-,-,-,-,-,-,86.890372181823224,96.454335597746024,<1,3.5456644022539758,<1,-,-,-,-,95.58379004112976,<1
77,Oceania,American Samoa,ASM,2007,High income,9187.1663444655296,56.383,-,-,-,-,-,-,-,-,-,-,87.557822901224483,96.708009799010085,<1,3.2919902009899151,<1,-,-,-,-,95.902508526112342,<1
78,Oceania,American Samoa,ASM,2008,High income,10019.502245442021,55.891,-,-,-,-,-,-,-,-,-,-,87.787495302042728,96.961684000274204,<1,3.0383159997257958,<1,-,-,-,-,96.221227011094925,<1
79,Oceania,American Samoa,ASM,2009,High income,12191.59773145974,55.366,-,-,-,-,-,-,-,-,-,-,88.017167702860917,97.215358201538265,<1,2.7846417984617351,<1,-,-,-,-,96.539945496077621,<1
80,Oceania,American Samoa,ASM,2010,High income,10446.86320625718,54.849,-,-,-,-,-,-,-,-,-,-,88.246840103679119,97.469032402802327,<1,2.5309675971976731,<1,-,-,-,-,96.858663981060204,<1
81,Oceania,American Samoa,ASM,2011,High income,10495.304732093537,54.31,-,-,-,-,-,-,-,-,-,-,88.476512504497364,97.722706604066445,<1,2.2772933959335551,<1,-,-,-,-,97.177382466042786,<1
82,Oceania,American Samoa,ASM,2012,High income,11920.061090313087,53.691,-,-,-,-,-,-,-,-,-,-,88.706184905315567,97.976380805330507,<1,2.023619194669493,<1,-,-,-,-,97.496100951025369,<1
83,Oceania,American Samoa,ASM,2013,High income,12038.87159165959,52.995,-,-,-,-,-,-,-,-,-,-,88.935857306133755,98.230055006594569,<1,1.769944993405431,<1,-,-,-,-,97.814819436008065,<1
84,Oceania,American Samoa,ASM,2014,High income,12313.997357182527,52.217,-,-,-,-,-,-,-,-,-,-,89.165529706952,98.483729207858687,<1,1.516270792141313,<1,-,-,-,-,98.133537920990648,<1
85,Oceania,American Samoa,ASM,2015,High income,13101.541815916524,51.368,-,-,-,-,-,-,-,-,-,-,89.395202107770203,98.737403409122749,<1,1.262596590877251,<1,-,-,-,-,98.45225640597323,<1
86,Oceania,American Samoa,ASM,2016,High income,13300.82461148113,50.448,-,-,-,-,-,-,-,-,-,-,89.624874508588405,98.99107761038681,<1,1.00892238961319,<1,-,-,-,-,98.770974890955927,<1
87,Oceania,American Samoa,ASM,2017,High income,12372.884782564746,49.463,-,-,-,-,-,-,-,-,-,-,89.854546909406594,>99,<1,<1,<1,-,-,-,-,>99,<1
88,Oceania,American Samoa,ASM,2018,High income,13195.935899553941,48.424,-,-,-,-,-,-,-,-,-,-,89.854546909406594,>99,<1,<1,<1,-,-,-,-,>99,<1
89,Oceania,American Samoa,ASM,2019,High income,13672.576657298028,47.321,-,-,-,-,-,-,-,-,-,-,89.854546909406594,>99,<1,<1,<1,-,-,-,-,>99,<1
90,Oceania,American Samoa,ASM,2020,High income,15609.77721968434,46.189,-,-,-,-,-,-,-,-,-,-,89.854546909406594,>99,<1,<1,<1,-,-,-,-,>99,<1
91,Oceania,American Samoa,ASM,2021,High income,16653.713778172532,45.035,-,-,-,-,-,-,-,-,-,-,89.854546909406594,>99,<1,<1,<1,-,-,-,-,>99,<1
92,Oceania,American Samoa,ASM,2022,High income,19673.3901023197,44.273,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
93,Europe and Northern America,Andorra,AND,2000,High income,21620.465101937265,66.097,-,>99,<1,<1,<1,-,>99,<1,<1,<1,90.639999513501877,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
94,Europe and Northern America,Andorra,AND,2001,High income,22809.087759963124,67.82,-,>99,<1,<1,<1,-,>99,<1,<1,<1,90.640001503987435,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
95,Europe and Northern America,Andorra,AND,2002,High income,24784.956088763367,70.849,-,>99,<1,<1,<1,-,>99,<1,<1,<1,90.640001190792461,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
96,Europe and Northern America,Andorra,AND,2003,High income,31954.161786817673,73.907,-,>99,<1,<1,<1,-,>99,<1,<1,<1,90.640000079532257,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
97,Europe and Northern America,Andorra,AND,2004,High income,37630.76426395544,76.933,-,>99,<1,<1,<1,-,>99,<1,<1,<1,90.640001226958717,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
98,Europe and Northern America,Andorra,AND,2005,High income,39583.931194206532,79.826,-,>99,<1,<1,<1,-,>99,<1,<1,<1,90.639998076826018,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
99,Europe and Northern America,Andorra,AND,2006,High income,43084.283724089044,80.221,-,>99,<1,<1,<1,-,>99,<1,<1,<1,90.640003991194462,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
100,Europe and Northern America,Andorra,AND,2007,High income,50562.826605477741,78.168,-,>99,<1,<1,<1,-,>99,<1,<1,<1,90.640003574064082,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
101,Europe and Northern America,Andorra,AND,2008,High income,53721.388506717281,76.055,-,>99,<1,<1,<1,-,>99,<1,<1,<1,90.640003773377842,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
102,Europe and Northern America,Andorra,AND,2009,High income,49750.718551224665,73.852,-,>99,<1,<1,<1,-,>99,<1,<1,<1,90.640003801664108,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
103,Europe and Northern America,Andorra,AND,2010,High income,48237.890540720764,71.519,-,>99,<1,<1,<1,-,>99,<1,<1,<1,90.639998254717455,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
104,Europe and Northern America,Andorra,AND,2011,High income,51428.189699883464,70.567,-,>99,<1,<1,<1,-,>99,<1,<1,<1,90.64000111225451,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
105,Europe and Northern America,Andorra,AND,2012,High income,44902.387712250049,71.013,-,>99,<1,<1,<1,-,>99,<1,<1,<1,90.639998188722231,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
106,Europe and Northern America,Andorra,AND,2013,High income,44747.761156268411,71.367,-,>99,<1,<1,<1,-,>99,<1,<1,<1,90.640001947639561,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
107,Europe and Northern America,Andorra,AND,2014,High income,45680.546941216373,71.621,-,>99,<1,<1,<1,-,>99,<1,<1,<1,90.64000036690463,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
108,Europe and Northern America,Andorra,AND,2015,High income,38885.548589475307,71.746,-,>99,<1,<1,<1,-,>99,<1,<1,<1,90.640001571085719,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
109,Europe and Northern America,Andorra,AND,2016,High income,39931.236264485815,72.54,-,>99,<1,<1,<1,-,>99,<1,<1,<1,90.639996377436418,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
110,Europe and Northern America,Andorra,AND,2017,High income,40632.208982460674,73.837,-,>99,<1,<1,<1,-,>99,<1,<1,<1,90.640003380984098,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
111,Europe and Northern America,Andorra,AND,2018,High income,42904.811588335164,75.013,-,>99,<1,<1,<1,-,>99,<1,<1,<1,90.639995980612056,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
112,Europe and Northern America,Andorra,AND,2019,High income,41328.612392910247,76.343,-,>99,<1,<1,<1,-,>99,<1,<1,<1,90.639997092325544,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
113,Europe and Northern America,Andorra,AND,2020,High income,37207.238871190923,77.7,-,>99,<1,<1,<1,-,>99,<1,<1,<1,90.639998665003247,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
114,Europe and Northern America,Andorra,AND,2021,High income,42072.31942312343,79.034,-,>99,<1,<1,<1,-,>99,<1,<1,<1,90.640001548707033,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
115,Europe and Northern America,Andorra,AND,2022,High income,41992.772777975835,79.824,-,>99,<1,<1,<1,-,>99,<1,<1,<1,90.640001490064023,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
116,Sub-Saharan Africa,Angola,AGO,2000,Lower middle income,556.88424354968367,16394.062,-,21.152640718243671,15.97641643226665,15.68608279579281,47.184860053696873,-,61.06652686361042,26.18123258026435,2.481484018648759,10.270756537476471,-,41.144309788158303,21.087703252902621,9.07229274510237,28.69569421383671,13.60100119521519,23.52805595529513,35.218143757357211,52.029615686517559,24.428379951985441,37.803633089075483
117,Sub-Saharan Africa,Angola,AGO,2001,Lower middle income,527.46411840997712,16941.587,-,21.528215953411209,15.56859996648779,16.088697783849259,46.814486296251737,-,61.951156785895222,25.296602657979552,2.481484018648759,10.270756537476471,-,42.254675873401951,20.55653631165228,9.1117349701836439,28.077052844762129,13.297404036065361,23.799411883833638,35.218143757357211,52.029615686517559,24.537044783628328,38.274167401425899
118,Sub-Saharan Africa,Angola,AGO,2002,Lower middle income,872.6576379790763,17516.139,-,21.90310642817894,15.16146826110873,16.491312771905712,46.444112538806621,-,62.835786708179839,24.411972735694931,2.4814840186487568,10.270756537476471,-,43.376800455567562,20.014375932949239,9.1416134815835406,27.467210129899659,12.99380687691553,24.070767812372139,35.218143757357211,52.029615686517559,24.652916628264158,38.738259760252632
119,Sub-Saharan Africa,Angola,AGO,2003,Lower middle income,982.80558968861976,18124.342,-,22.277312142546538,14.75502131612981,16.89392775996215,46.073738781361499,-,63.44901485128436,23.42713375897198,3.4340184381763952,9.6898329515672685,-,44.363872821938521,19.407176083669469,9.6733600051813298,26.55559108921069,12.69020971776558,24.342123740910761,36.734658067706278,50.141490542550059,25.58885448327208,38.182194422335897
120,Sub-Saharan Africa,Angola,AGO,2004,Lower middle income,1254.6961261224296,18771.125,-,22.650833096514329,14.349259131550699,17.296542748018599,45.703365023916383,-,64.054707257884957,22.44983051875295,4.3865528577040322,9.1089093656580644,-,45.351334802482043,18.790559331570691,10.218382709494071,25.639723156453201,12.386612558615751,24.61347966944928,38.251172378055337,48.253365398582559,26.567374533133741,37.57451960091899
121,Sub-Saharan Africa,Angola,AGO,2005,Lower middle income,1900.7238164344137,19450.959,-,23.02366929008199,13.944181707371721,17.699157736075041,45.332991266471247,-,64.652863927981514,21.480063015037839,5.3390872772317826,8.5279857797488603,-,46.336018417288031,18.164275255341298,10.777518301151069,24.722188026219591,12.08301539946592,24.884835597987792,39.76768668840441,46.365240254614953,27.586431410307029,36.913862262322297
122,Sub-Saharan Africa,Angola,AGO,2006,Lower middle income,2597.9635846990459,20162.34,-,23.39582072324966,13.53978904359273,18.101772724131479,44.962617509026131,-,65.243484861574032,20.517831247826891,6.2916216967591936,7.9470621938398844,-,47.150230772481599,17.500805642340751,11.39785497337018,23.951108611807481,11.77941824031609,25.1561915265263,41.284200998753477,44.477115110647453,28.527514327868388,36.123522086953948
123,Sub-Saharan Africa,Angola,AGO,2007,Lower middle income,3121.3487352068132,20909.684,-,23.76728739601754,13.13608114021353,18.504387712187921,44.592243751581009,-,65.826570058662796,19.56313521711969,7.2441561162868311,7.3661386079306794,-,47.9614692762391,16.833179561302732,12.0270535162059,23.17829764625229,11.475821081166259,25.427547455064811,42.800715309102543,42.588989966679947,29.4951534481872,35.299495389354618
124,Sub-Saharan Africa,Angola,AGO,2008,Lower middle income,4081.7174970140422,21691.522,-,24.13806930838528,12.73305799723447,18.90700270024448,44.221869994135773,-,66.40211951924762,18.61597492291644,8.1966905358144686,6.7852150220214753,-,48.770403716495288,16.161739931492239,12.664816803033739,22.403039548978729,11.17222392201643,25.698903383603319,44.317229619451609,40.700864822712447,30.48979649864825,34.442347149339277
125,Sub-Saharan Africa,Angola,AGO,2009,Lower middle income,3123.6988981681188,22507.674,-,24.50816646035322,12.330719614655219,19.309617688300921,43.85149623669065,-,66.970133243328434,17.676350365217079,9.1492249553422198,6.2042914361122712,-,49.575164488868793,15.486459271571389,13.31153188023427,21.626844359325538,10.868626762866599,25.970259312141831,45.833743929800683,38.812739678744833,31.509934561669841,33.55168919877034
126,Sub-Saharan Africa,Angola,AGO,2010,Lower middle income,3586.6636803175484,23364.185,-,24.877578851921012,11.929065992476101,19.71223267635736,43.481122479245528,-,67.53061123090518,16.744261544021899,10.101759374869861,5.6233678502030671,-,50.3768404281237,14.8077340942899,13.96680496970602,20.84862050788038,10.565029603716649,26.24161524068046,47.350258240149742,36.924614534777326,32.556342374845507,32.628232147568092
127,Sub-Saharan Africa,Angola,AGO,2011,Lower middle income,4608.1551657268274,24259.111,-,25.24630648308883,11.52809713069696,20.114847664413801,43.110748721800412,-,68.0835534819782,15.819708459330441,11.054293794397489,5.0424442642938629,-,51.174835655245289,14.12572378833257,14.63067454439552,20.068766012026629,10.26143244456682,26.512971169218972,48.866772550498808,35.036489390809827,33.628472813112147,31.67208663046571
128,Sub-Saharan Africa,Angola,AGO,2012,Lower middle income,5083.8268511016577,25188.292,-,25.614349353856841,11.12781302931762,20.517462652470261,42.740374964355283,-,68.628959996547181,14.902691111142911,12.00682821392525,4.4615206783846588,-,51.968541914408689,13.440605409770409,15.303166987302239,19.28768568851866,9.9578352854169907,26.784327097757469,50.383286860847868,33.14836424684222,34.725701818123298,30.683445506055811
129,Sub-Saharan Africa,Angola,AGO,2013,Lower middle income,5061.3492402841612,26147.002,-,25.981707464224719,10.728213688338419,20.920077640526699,42.37000120691016,-,69.166830774612308,13.993209499459351,12.95936263345266,3.8805970924756821,-,52.75734576550213,12.75257623529523,15.984275596721471,18.50580240248118,9.6542381262671597,27.055683026295981,51.899801171196941,31.260239102874721,35.847330340341678,29.662591660455671
130,Sub-Saharan Africa,Angola,AGO,2014,Lower middle income,5011.9844115967117,27128.337,-,26.34838081419279,10.329299107759031,21.322692628583141,41.999627449465038,-,69.69716581617331,13.09126362427992,13.91189705298029,3.299673506566478,-,53.541507790523902,12.06190739445872,16.67382390867785,17.72276090633952,9.3506409671173287,27.327038954834489,53.416315481546008,29.372113958907221,36.993479342020969,28.609935842961669
